order_id,customer_id,order_date,total_amount,payment_method,shipping_region,status,total_amount
2061,388,2024-12-10 22:48:39.691473,0.0,Bank Transfer,East,Shipped,3195.74
2062,269,2025-06-24 22:48:39.691474,0.0,PayPal,North,Delivered,3131.75
2063,947,2025-04-26 22:48:39.691474,0.0,Credit Card,West,Delivered,2628.25
2064,997,2024-09-28 22:48:39.691475,0.0,PayPal,West,Delivered,387.3
2065,677,2025-03-05 22:48:39.691476,0.0,Bank Transfer,North,Delivered,1573.83
2066,867,2025-06-21 22:48:39.691477,0.0,PayPal,North,Shipped,2342.0299999999997
2067,623,2024-11-01 22:48:39.691477,0.0,PayPal,West,Delivered,603.01
2068,517,2025-05-03 22:48:39.691478,0.0,Bank Transfer,North,Cancelled,1724.5700000000002
2069,786,2025-04-12 22:48:39.691479,0.0,Credit Card,West,Delivered,1543.37
2070,771,2025-04-09 22:48:39.691480,0.0,PayPal,South,Processing,1200.77
2071,386,2025-05-20 22:48:39.691480,0.0,PayPal,South,Shipped,2110.51
2072,848,2024-11-23 22:48:39.691481,0.0,Credit Card,North,Processing,2536.3
2073,126,2024-11-30 22:48:39.691482,0.0,Bank Transfer,North,Shipped,1328.43
2074,527,2024-10-24 22:48:39.691482,0.0,Debit Card,East,Delivered,3245.54
2075,593,2024-12-03 22:48:39.691483,0.0,PayPal,East,Processing,2661.41
2076,200,2025-02-01 22:48:39.691484,0.0,Bank Transfer,South,Shipped,798.29
2077,187,2025-02-24 22:48:39.691485,0.0,Debit Card,North,Delivered,2242.1800000000003
2078,292,2024-12-13 22:48:39.691486,0.0,Credit Card,East,Delivered,1725.1599999999999
2079,368,2025-01-03 22:48:39.691486,0.0,PayPal,South,Delivered,542.55
2080,425,2024-12-07 22:48:39.691487,0.0,Bank Transfer,West,Delivered,506.65
2081,558,2025-03-12 22:48:39.691488,0.0,Bank Transfer,South,Delivered,1519.14
2082,697,2024-11-10 22:48:39.691488,0.0,PayPal,North,Delivered,1040.17
2083,26,2025-05-12 22:48:39.691489,0.0,Debit Card,East,Delivered,1468.6399999999999
2084,45,2024-10-11 22:48:39.691490,0.0,Credit Card,West,Processing,3381.12
2085,243,2025-07-15 22:48:39.691491,0.0,Debit Card,South,Shipped,2397.04
2086,273,2024-09-10 22:48:39.691492,0.0,PayPal,West,Shipped,2160.6
2087,470,2025-03-09 22:48:39.691492,0.0,Debit Card,East,Delivered,634.79
2088,841,2025-05-20 22:48:39.691493,0.0,Credit Card,East,Shipped,976.96
2089,290,2025-05-03 22:48:39.691494,0.0,Bank Transfer,North,Processing,1708.4699999999998
2090,803,2025-07-04 22:48:39.691494,0.0,PayPal,South,Shipped,3633.24
2091,178,2024-12-31 22:48:39.691495,0.0,Debit Card,North,Shipped,2095.9900000000002
2092,333,2025-02-19 22:48:39.691496,0.0,PayPal,North,Delivered,1737.49
2093,103,2024-09-17 22:48:39.691497,0.0,Bank Transfer,South,Processing,1467.05
2094,359,2024-08-21 22:48:39.691497,0.0,Debit Card,East,Processing,301.7
2095,4,2024-12-21 22:48:39.691498,0.0,Credit Card,South,Delivered,672.79
2096,942,2024-10-31 22:48:39.691499,0.0,Debit Card,West,Delivered,4901.23
2097,363,2025-03-16 22:48:39.691500,0.0,Bank Transfer,South,Delivered,1903.91
2098,267,2025-04-26 22:48:39.691500,0.0,Credit Card,South,Delivered,1705.2800000000002
2099,440,2025-03-28 22:48:39.691501,0.0,Bank Transfer,West,Delivered,1708.06
2100,575,2025-04-30 22:48:39.691502,0.0,Bank Transfer,South,Delivered,2931.2799999999997
2101,289,2025-03-26 22:48:39.691503,0.0,Bank Transfer,East,Delivered,2630.3599999999997
2102,945,2024-10-16 22:48:39.691503,0.0,PayPal,North,Shipped,491.56
2103,167,2024-12-23 22:48:39.691504,0.0,Debit Card,South,Shipped,397.19
2104,198,2025-06-20 22:48:39.691505,0.0,Bank Transfer,West,Shipped,1479.16
2105,377,2025-03-29 22:48:39.691506,0.0,Bank Transfer,South,Shipped,2025.99
2106,619,2025-04-07 22:48:39.691506,0.0,Debit Card,East,Shipped,567.39
2107,486,2025-01-01 22:48:39.691507,0.0,Bank Transfer,South,Shipped,2008.92
2108,987,2025-02-02 22:48:39.691508,0.0,Debit Card,West,Delivered,2281.56
2109,162,2025-02-26 22:48:39.691508,0.0,Bank Transfer,East,Processing,192.79
2110,778,2024-08-27 22:48:39.691509,0.0,Bank Transfer,North,Cancelled,520.65
2111,147,2025-02-18 22:48:39.691510,0.0,Bank Transfer,East,Delivered,1577.8600000000001
2112,918,2024-07-29 22:48:39.691511,0.0,PayPal,South,Delivered,656.61
2113,439,2024-09-29 22:48:39.691511,0.0,Credit Card,North,Delivered,511.46999999999997
2114,237,2025-04-25 22:48:39.691512,0.0,Bank Transfer,East,Delivered,1545.75
2115,348,2025-01-19 22:48:39.691513,0.0,PayPal,North,Cancelled,1925.6499999999999
2116,577,2024-10-31 22:48:39.691514,0.0,PayPal,East,Delivered,44.19
2117,230,2024-12-22 22:48:39.691514,0.0,Credit Card,West,Processing,178.36
2118,769,2025-04-04 22:48:39.691515,0.0,Debit Card,East,Processing,1385.6
2119,448,2024-11-26 22:48:39.691516,0.0,PayPal,East,Delivered,3773.79
2120,695,2025-01-23 22:48:39.691517,0.0,Bank Transfer,North,Delivered,2154.71
2121,307,2024-08-15 22:48:39.691517,0.0,Credit Card,South,Shipped,1119.55
2122,413,2025-05-20 22:48:39.691518,0.0,Bank Transfer,East,Shipped,876.82
2123,908,2025-06-22 22:48:39.691519,0.0,Credit Card,West,Processing,335.96
2124,549,2025-02-14 22:48:39.691520,0.0,Bank Transfer,West,Delivered,2855.72
2125,787,2025-05-01 22:48:39.691520,0.0,Credit Card,East,Shipped,1832.79
2126,91,2024-11-05 22:48:39.691521,0.0,Credit Card,East,Processing,1027.49
2127,870,2025-05-26 22:48:39.691522,0.0,Credit Card,South,Processing,1346.3400000000001
2128,567,2025-03-02 22:48:39.691522,0.0,Credit Card,North,Processing,17.580000000000002
2129,449,2024-10-10 22:48:39.691523,0.0,Debit Card,West,Shipped,1834.3100000000002
2130,234,2025-03-04 22:48:39.691524,0.0,PayPal,South,Shipped,314.76
2131,586,2024-08-26 22:48:39.691525,0.0,PayPal,East,Delivered,2003.49
2132,290,2024-09-06 22:48:39.691525,0.0,Bank Transfer,East,Delivered,2266.9700000000003
2133,632,2025-02-24 22:48:39.691526,0.0,Credit Card,North,Delivered,370.38
2134,46,2024-10-03 22:48:39.691527,0.0,PayPal,North,Delivered,497.15999999999997
2135,255,2025-03-04 22:48:39.691528,0.0,Bank Transfer,North,Delivered,1014.6200000000001
2136,350,2024-08-02 22:48:39.691528,0.0,PayPal,East,Delivered,1810.06
2137,967,2025-07-11 22:48:39.691529,0.0,Credit Card,East,Delivered,105.47
2138,6,2025-01-23 22:48:39.691530,0.0,PayPal,East,Delivered,1414.72
2139,569,2025-06-14 22:48:39.691531,0.0,PayPal,South,Delivered,3940.53
2140,963,2024-10-05 22:48:39.691531,0.0,Debit Card,East,Delivered,1198.5
2141,991,2025-07-08 22:48:39.691532,0.0,Debit Card,South,Shipped,2225.28
2142,710,2024-08-27 22:48:39.691533,0.0,PayPal,West,Cancelled,2112.36
2143,403,2025-02-08 22:48:39.691534,0.0,Debit Card,East,Shipped,2583.43
2144,695,2024-12-15 22:48:39.691534,0.0,Debit Card,North,Processing,3215.8
2145,298,2024-08-23 22:48:39.691535,0.0,Credit Card,West,Delivered,359.21999999999997
2146,748,2025-01-18 22:48:39.691536,0.0,Credit Card,South,Shipped,943.08
2147,28,2025-07-13 22:48:39.691537,0.0,Bank Transfer,West,Shipped,1536.5900000000001
2148,500,2024-12-17 22:48:39.691537,0.0,Debit Card,South,Delivered,281.48
2149,638,2025-02-06 22:48:39.691538,0.0,Debit Card,West,Delivered,442.72999999999996
2150,142,2025-05-17 22:48:39.691539,0.0,Credit Card,East,Delivered,2209.12
2151,859,2024-08-25 22:48:39.691540,0.0,Debit Card,East,Processing,941.7
2152,760,2024-08-27 22:48:39.691540,0.0,Credit Card,East,Processing,2273.88
2153,598,2024-12-19 22:48:39.691541,0.0,Credit Card,East,Shipped,1339.16
2154,379,2025-03-10 22:48:39.691542,0.0,Bank Transfer,South,Delivered,1350.6
2155,465,2025-05-01 22:48:39.691542,0.0,PayPal,North,Delivered,3331.07
2156,792,2025-01-02 22:48:39.691543,0.0,Credit Card,North,Shipped,1966.96
2157,367,2024-09-29 22:48:39.691544,0.0,Debit Card,East,Delivered,1704.3300000000002
2158,218,2024-08-27 22:48:39.691545,0.0,Credit Card,South,Shipped,1484.4
2159,832,2025-06-23 22:48:39.691545,0.0,Credit Card,West,Processing,1116.78
2160,331,2025-02-03 22:48:39.691546,0.0,PayPal,West,Delivered,3798.88
2161,748,2024-10-12 22:48:39.691547,0.0,PayPal,North,Delivered,2346.61
2162,888,2024-08-03 22:48:39.691548,0.0,Debit Card,North,Delivered,361.44
2163,162,2024-09-08 22:48:39.691548,0.0,PayPal,East,Shipped,254.31
2164,371,2024-11-23 22:48:39.691549,0.0,Bank Transfer,South,Shipped,2183.98
2165,472,2024-09-02 22:48:39.691550,0.0,Debit Card,East,Delivered,2889.36
2166,845,2025-07-05 22:48:39.691551,0.0,Bank Transfer,South,Delivered,793.46
2167,189,2025-03-27 22:48:39.691551,0.0,PayPal,North,Delivered,167.68
2168,626,2025-03-21 22:48:39.691552,0.0,Debit Card,North,Processing,3367.8
2169,186,2024-12-13 22:48:39.691553,0.0,Bank Transfer,South,Delivered,220.03
2170,823,2024-09-18 22:48:39.691554,0.0,PayPal,East,Processing,1565.4
2171,412,2025-01-11 22:48:39.691554,0.0,Credit Card,South,Processing,1795.8799999999999
2172,988,2024-11-21 22:48:39.691555,0.0,Credit Card,East,Delivered,1435.9099999999999
2173,718,2024-12-24 22:48:39.691556,0.0,PayPal,East,Shipped,3716.05
2174,278,2024-07-30 22:48:39.691556,0.0,PayPal,East,Shipped,89.18
2175,572,2025-05-06 22:48:39.691557,0.0,Bank Transfer,North,Processing,1781.1100000000001
2176,963,2025-03-30 22:48:39.691558,0.0,Debit Card,North,Delivered,284.06
2177,850,2024-11-07 22:48:39.691559,0.0,Bank Transfer,North,Shipped,2019.26
2178,113,2024-11-20 22:48:39.691559,0.0,PayPal,North,Delivered,3208.8
2179,89,2024-10-11 22:48:39.691560,0.0,Debit Card,South,Delivered,638.18
2180,387,2025-06-02 22:48:39.691561,0.0,Credit Card,South,Processing,41.06
2181,695,2025-05-07 22:48:39.691562,0.0,Bank Transfer,North,Delivered,501.06
2182,930,2024-10-05 22:48:39.691563,0.0,Credit Card,West,Cancelled,2173.96
2183,565,2024-08-08 22:48:39.691563,0.0,Bank Transfer,West,Delivered,1957.1
2184,302,2024-12-18 22:48:39.691564,0.0,Bank Transfer,South,Cancelled,4069.8599999999997
2185,322,2024-09-06 22:48:39.691565,0.0,Credit Card,East,Delivered,3033.65
2186,535,2025-01-10 22:48:39.691565,0.0,Credit Card,East,Delivered,1203.32
2187,619,2025-03-13 22:48:39.691566,0.0,Debit Card,East,Delivered,1639.78
2188,252,2024-11-01 22:48:39.691567,0.0,Bank Transfer,North,Shipped,1485.95
2189,615,2025-04-13 22:48:39.691568,0.0,Bank Transfer,East,Delivered,2280.25
2190,519,2024-09-05 22:48:39.691568,0.0,PayPal,North,Delivered,2903.22
2191,758,2024-11-30 22:48:39.691569,0.0,Bank Transfer,South,Shipped,1329.7600000000002
2192,732,2025-04-10 22:48:39.691570,0.0,PayPal,North,Shipped,3106.2400000000002
2193,699,2024-11-04 22:48:39.691571,0.0,Debit Card,North,Delivered,2023.97
2194,311,2025-05-05 22:48:39.691571,0.0,Debit Card,West,Processing,426.61
2195,382,2025-02-01 22:48:39.691572,0.0,PayPal,South,Shipped,1642.87
2196,93,2025-06-28 22:48:39.691573,0.0,Bank Transfer,South,Delivered,2574.03
2197,992,2025-05-15 22:48:39.691574,0.0,Bank Transfer,West,Delivered,2589.76
2198,248,2024-10-19 22:48:39.691574,0.0,Debit Card,North,Shipped,539.8199999999999
2199,173,2025-02-12 22:48:39.691575,0.0,Debit Card,North,Processing,636.8
2200,343,2025-06-17 22:48:39.691576,0.0,Debit Card,West,Delivered,622.53
2201,128,2024-10-27 22:48:39.691577,0.0,Credit Card,East,Delivered,241.98
2202,186,2025-04-01 22:48:39.691577,0.0,Bank Transfer,North,Shipped,1352.72
2203,870,2025-03-28 22:48:39.691578,0.0,Debit Card,East,Delivered,1955.99
2204,82,2024-07-24 22:48:39.691579,0.0,PayPal,North,Delivered,340.34
2205,631,2024-10-25 22:48:39.691579,0.0,Bank Transfer,East,Delivered,3769.93
2206,234,2025-07-09 22:48:39.691580,0.0,Bank Transfer,South,Delivered,115.89
2207,296,2024-12-31 22:48:39.691581,0.0,Bank Transfer,South,Processing,1457.26
2208,555,2025-04-27 22:48:39.691582,0.0,Credit Card,West,Shipped,2622.09
2209,508,2025-05-09 22:48:39.691582,0.0,Credit Card,South,Cancelled,965.68
2210,466,2024-09-25 22:48:39.691583,0.0,PayPal,South,Processing,2789.9
2211,317,2025-04-26 22:48:39.691584,0.0,Debit Card,South,Processing,524.4
2212,608,2024-09-09 22:48:39.691584,0.0,Bank Transfer,South,Delivered,2633.41
2213,155,2025-02-08 22:48:39.691585,0.0,Credit Card,North,Delivered,200.31
2214,710,2024-12-05 22:48:39.691586,0.0,Credit Card,West,Shipped,1279.24
2215,673,2024-10-29 22:48:39.691587,0.0,Credit Card,North,Shipped,2290.9
2216,45,2024-12-22 22:48:39.691588,0.0,Credit Card,West,Delivered,1937.09
2217,836,2024-12-30 22:48:39.691588,0.0,Bank Transfer,South,Delivered,2461.61
2218,531,2025-02-25 22:48:39.691589,0.0,Debit Card,North,Shipped,3033.0600000000004
2219,609,2024-07-31 22:48:39.691590,0.0,Debit Card,North,Delivered,1972.52
2220,50,2024-09-05 22:48:39.691591,0.0,PayPal,East,Shipped,774.27
2221,47,2024-08-14 22:48:39.691591,0.0,Credit Card,East,Processing,2726.34
2222,17,2025-06-12 22:48:39.691592,0.0,Debit Card,West,Delivered,1337.76
2223,520,2024-08-17 22:48:39.691593,0.0,Debit Card,East,Delivered,2902.23
2224,882,2024-11-13 22:48:39.691594,0.0,Credit Card,South,Cancelled,3274.09
2225,614,2024-10-06 22:48:39.691594,0.0,Credit Card,East,Delivered,644.57
2226,941,2025-01-28 22:48:39.691595,0.0,PayPal,South,Delivered,3120.58
2227,351,2024-12-22 22:48:39.691596,0.0,Debit Card,South,Processing,1129.1499999999999
2228,860,2025-02-07 22:48:39.691597,0.0,Debit Card,West,Processing,1122.48
2229,695,2024-10-24 22:48:39.691597,0.0,Debit Card,North,Delivered,3742.62
2230,274,2025-06-28 22:48:39.691598,0.0,Bank Transfer,North,Delivered,700.8100000000001
2231,520,2024-08-06 22:48:39.691599,0.0,PayPal,North,Shipped,236.79000000000002
2232,127,2025-05-18 22:48:39.691600,0.0,PayPal,South,Processing,1782.9499999999998
2233,389,2024-12-18 22:48:39.691600,0.0,PayPal,North,Delivered,2121.0299999999997
2234,430,2025-01-28 22:48:39.691601,0.0,Bank Transfer,East,Delivered,2325.42
2235,390,2025-07-15 22:48:39.691602,0.0,Debit Card,West,Delivered,180.72
2236,934,2025-04-12 22:48:39.691603,0.0,PayPal,East,Cancelled,1737.48
2237,611,2025-07-06 22:48:39.691603,0.0,PayPal,North,Cancelled,3740.47
2238,32,2024-08-04 22:48:39.691604,0.0,PayPal,North,Delivered,392.04
2239,795,2024-08-08 22:48:39.691605,0.0,Bank Transfer,East,Delivered,1623.42
2240,489,2025-06-01 22:48:39.691605,0.0,Bank Transfer,West,Delivered,2123.75
2241,787,2025-07-13 22:48:39.691606,0.0,Bank Transfer,West,Shipped,1581.95
2242,107,2024-08-02 22:48:39.691607,0.0,PayPal,North,Processing,1850.61
2243,819,2024-10-12 22:48:39.691608,0.0,Credit Card,East,Delivered,1099.58
2244,91,2024-12-16 22:48:39.691608,0.0,Credit Card,West,Delivered,582.62
2245,481,2025-05-31 22:48:39.691609,0.0,PayPal,West,Delivered,426.54
2246,435,2024-11-24 22:48:39.691610,0.0,PayPal,North,Shipped,2651.02
2247,683,2025-07-02 22:48:39.691611,0.0,Bank Transfer,South,Delivered,1272.47
2248,230,2024-08-10 22:48:39.691611,0.0,Bank Transfer,South,Shipped,3480.65
2249,451,2024-09-24 22:48:39.691612,0.0,Debit Card,South,Delivered,1787.04
2250,790,2024-09-02 22:48:39.691613,0.0,PayPal,East,Shipped,870.8199999999999
2251,942,2025-03-19 22:48:39.691613,0.0,Bank Transfer,West,Delivered,992.92
2252,323,2024-11-01 22:48:39.691614,0.0,Credit Card,South,Processing,818.22
2253,49,2025-06-19 22:48:39.691615,0.0,Credit Card,West,Delivered,510.99
2254,647,2024-12-08 22:48:39.691616,0.0,PayPal,East,Shipped,2630.36
2255,773,2025-06-28 22:48:39.691616,0.0,Credit Card,East,Delivered,2000.63
2256,457,2025-04-24 22:48:39.691617,0.0,Bank Transfer,South,Processing,476.28
2257,401,2025-01-13 22:48:39.691618,0.0,Credit Card,South,Delivered,587.04
2258,821,2024-11-04 22:48:39.691619,0.0,Bank Transfer,South,Delivered,2045.71
2259,943,2025-01-30 22:48:39.691619,0.0,PayPal,West,Shipped,2570.1
2260,171,2025-02-20 22:48:39.691620,0.0,Credit Card,North,Shipped,233.67000000000002
2261,429,2025-01-02 22:48:39.691621,0.0,Credit Card,East,Shipped,3225.4500000000003
2262,312,2025-06-05 22:48:39.691622,0.0,Bank Transfer,South,Shipped,2635.54
2263,62,2025-01-07 22:48:39.691622,0.0,PayPal,North,Shipped,1236.8200000000002
2264,564,2024-11-05 22:48:39.691623,0.0,Credit Card,South,Delivered,1851.37
2265,835,2024-09-21 22:48:39.691624,0.0,PayPal,North,Processing,1756.65
2266,428,2024-09-15 22:48:39.691625,0.0,Credit Card,West,Processing,1499.1299999999999
2267,712,2024-11-24 22:48:39.691625,0.0,Credit Card,East,Shipped,1140.58
2268,627,2024-09-03 22:48:39.691626,0.0,Debit Card,West,Delivered,1210.76
2269,516,2025-03-29 22:48:39.691627,0.0,Bank Transfer,North,Shipped,1464.59
2270,343,2024-10-04 22:48:39.691628,0.0,Debit Card,West,Delivered,1484.4
2271,947,2024-10-11 22:48:39.691628,0.0,Credit Card,West,Delivered,1495.21
2272,46,2024-10-23 22:48:39.691629,0.0,PayPal,North,Delivered,2576.3199999999997
2273,317,2025-01-31 22:48:39.691630,0.0,Bank Transfer,East,Cancelled,199.68
2274,257,2024-12-24 22:48:39.691631,0.0,Credit Card,South,Delivered,2889.88
2275,624,2025-02-02 22:48:39.691631,0.0,Bank Transfer,South,Delivered,2560.5600000000004
2276,164,2024-11-26 22:48:39.691632,0.0,Credit Card,North,Delivered,490.13
2277,999,2024-10-12 22:48:39.691633,0.0,Bank Transfer,South,Processing,2849.84
2278,746,2025-02-22 22:48:39.691634,0.0,Bank Transfer,East,Delivered,1507.77
2279,386,2025-01-24 22:48:39.691634,0.0,Debit Card,North,Processing,670.36
2280,490,2024-09-30 22:48:39.691635,0.0,Debit Card,North,Cancelled,2938.53
2281,466,2025-05-04 22:48:39.691636,0.0,Bank Transfer,North,Delivered,204.66
2282,393,2025-04-15 22:48:39.691637,0.0,Debit Card,North,Delivered,649.77
2283,588,2025-04-20 22:48:39.691637,0.0,PayPal,North,Delivered,692.64
2284,61,2025-01-13 22:48:39.691638,0.0,Debit Card,South,Shipped,1438.3799999999999
2285,62,2025-02-19 22:48:39.691639,0.0,Debit Card,East,Cancelled,695.04
2286,462,2024-08-30 22:48:39.691640,0.0,Debit Card,East,Processing,1893.66
2287,506,2025-06-09 22:48:39.691640,0.0,Debit Card,South,Shipped,1495.22
2288,76,2025-04-14 22:48:39.691641,0.0,Debit Card,North,Delivered,2082.86
2289,62,2024-10-27 22:48:39.691642,0.0,Bank Transfer,South,Delivered,1031.63
2290,972,2025-01-18 22:48:39.691642,0.0,Credit Card,East,Delivered,1681.38
2291,435,2025-05-15 22:48:39.691643,0.0,Bank Transfer,North,Shipped,3566.42
2292,534,2025-02-22 22:48:39.691644,0.0,Bank Transfer,East,Shipped,2018.26
2293,657,2024-11-19 22:48:39.691645,0.0,PayPal,South,Delivered,2280.66
2294,228,2025-04-15 22:48:39.691645,0.0,Bank Transfer,West,Delivered,767.22
2295,805,2024-08-14 22:48:39.691646,0.0,PayPal,South,Processing,1400.48
2296,393,2024-09-16 22:48:39.691647,0.0,Bank Transfer,East,Shipped,651.78
2297,385,2024-11-06 22:48:39.691648,0.0,PayPal,East,Shipped,2443.1299999999997
2298,37,2025-03-04 22:48:39.691648,0.0,Credit Card,East,Shipped,460.83
2299,26,2025-05-11 22:48:39.691649,0.0,Bank Transfer,East,Processing,627.02
2300,619,2025-01-24 22:48:39.691650,0.0,Credit Card,South,Shipped,2110.69
2301,742,2025-03-24 22:48:39.691651,0.0,Credit Card,North,Delivered,828.01
2302,846,2024-12-23 22:48:39.691651,0.0,Debit Card,West,Cancelled,356.12
2303,644,2024-09-28 22:48:39.691652,0.0,Bank Transfer,West,Processing,486.75
2304,355,2025-01-28 22:48:39.691653,0.0,Bank Transfer,East,Shipped,466.74
2305,369,2024-08-05 22:48:39.691654,0.0,PayPal,East,Shipped,1736.02
2306,629,2025-04-12 22:48:39.691654,0.0,Bank Transfer,East,Delivered,1219.4199999999998
2307,683,2024-09-11 22:48:39.691655,0.0,Credit Card,West,Delivered,358.53000000000003
2308,68,2024-10-14 22:48:39.691656,0.0,Credit Card,South,Cancelled,444.07
2309,925,2025-04-30 22:48:39.691657,0.0,Bank Transfer,East,Shipped,1424.62
2310,353,2025-04-25 22:48:39.691657,0.0,Credit Card,East,Delivered,491.42
2311,717,2024-08-27 22:48:39.691658,0.0,Debit Card,East,Cancelled,1109.29
2312,420,2024-08-10 22:48:39.691659,0.0,Bank Transfer,East,Cancelled,2769.83
2313,386,2025-06-18 22:48:39.691660,0.0,Debit Card,North,Delivered,3693.94
2314,947,2024-08-08 22:48:39.691660,0.0,Debit Card,South,Shipped,1880.6
2315,74,2025-06-18 22:48:39.691661,0.0,Debit Card,North,Processing,83.84
2316,345,2025-01-21 22:48:39.691662,0.0,Bank Transfer,West,Processing,1585.42
2317,680,2025-02-05 22:48:39.691662,0.0,Credit Card,South,Shipped,2784.19
2318,383,2024-09-28 22:48:39.691663,0.0,PayPal,North,Delivered,2808.9
2319,565,2024-11-15 22:48:39.691664,0.0,Credit Card,North,Delivered,3407.3999999999996
2320,781,2025-05-22 22:48:39.691665,0.0,Credit Card,West,Processing,471.73
2321,936,2025-01-02 22:48:39.691665,0.0,Debit Card,East,Delivered,1589.52
2322,556,2024-11-27 22:48:39.691666,0.0,Credit Card,North,Shipped,190.65
2323,833,2025-05-03 22:48:39.691667,0.0,Debit Card,South,Delivered,2919.19
2324,153,2025-04-10 22:48:39.691668,0.0,Debit Card,South,Shipped,1524.25
2325,43,2024-12-30 22:48:39.691668,0.0,Debit Card,South,Shipped,744.53
2326,442,2025-04-17 22:48:39.691669,0.0,Credit Card,East,Delivered,2081.74
2327,690,2025-03-31 22:48:39.691670,0.0,PayPal,East,Delivered,201.08
2328,959,2025-01-07 22:48:39.691671,0.0,Bank Transfer,North,Shipped,878.31
2329,452,2024-11-18 22:48:39.691671,0.0,Debit Card,West,Shipped,3082.55
2330,540,2025-03-09 22:48:39.691672,0.0,Bank Transfer,South,Shipped,3170.03
2331,377,2024-11-30 22:48:39.691673,0.0,PayPal,East,Shipped,2248.5699999999997
2332,87,2025-01-13 22:48:39.691674,0.0,PayPal,North,Shipped,1811.75
2333,460,2025-02-10 22:48:39.691674,0.0,Credit Card,West,Cancelled,715.03
2334,924,2024-08-05 22:48:39.691675,0.0,PayPal,East,Delivered,146.28
